timestamp,Servo1Angle,Diff1,Dir1,Servo2Angle,Diff2,Dir2,Servo3Angle,Diff3,Dir3,Servo4Angle,Diff4,Dir4,Servo5Angle,Diff5,Dir5
4/23/2025 17:28,112,22,right,113,23,up,13,-77,down,174,84,up,90,0,center
4/23/2025 17:28,56,-34,left,136,46,up,19,-71,down,16,-74,down,90,0,center
4/23/2025 17:28,35,-55,left,74,-16,down,11,-79,down,103,13,up,90,0,center
4/23/2025 17:28,167,77,right,162,72,up,130,40,up,176,86,up,90,0,center
4/23/2025 17:28,68,-22,left,18,-72,down,147,57,up,24,-66,down,90,0,center
4/23/2025 17:28,168,78,right,1,-89,down,111,21,up,41,-49,down,90,0,center
4/23/2025 17:28,75,-15,left,152,62,up,91,1,up,25,-65,down,90,0,center
4/23/2025 17:28,71,-19,left,29,-61,down,108,18,up,9,-81,down,90,0,center
4/23/2025 17:28,80,-10,left,29,-61,down,34,-56,down,39,-51,down,90,0,center
4/23/2025 17:28,174,84,right,40,-50,down,36,-54,down,30,-60,down,90,0,center
4/23/2025 17:28,69,-21,left,155,65,up,145,55,up,45,-45,down,90,0,center
4/23/2025 17:28,141,51,right,43,-47,down,40,-50,down,50,-40,down,90,0,center
4/23/2025 17:28,110,20,right,134,44,up,145,55,up,142,52,up,90,0,center
4/23/2025 17:28,112,22,right,95,5,up,99,9,up,35,-55,down,90,0,center
4/23/2025 17:28,125,35,right,10,-80,down,34,-56,down,18,-72,down,90,0,center
4/23/2025 17:28,17,-73,left,141,51,up,171,81,up,118,28,up,90,0,center
4/23/2025 17:28,92,2,right,39,-51,down,131,41,up,180,90,up,90,0,center
4/23/2025 17:28,37,-53,left,27,-63,down,143,53,up,74,-16,down,90,0,center
4/23/2025 17:28,10,-80,left,17,-73,down,178,88,up,139,49,up,90,0,center
4/23/2025 17:28,76,-14,left,42,-48,down,94,4,up,40,-50,down,90,0,center
4/23/2025 17:28,173,83,right,161,71,up,137,47,up,159,69,up,90,0,center
4/23/2025 17:28,18,-72,left,66,-24,down,15,-75,down,52,-38,down,90,0,center
4/23/2025 17:28,154,64,right,45,-45,down,124,34,up,12,-78,down,90,0,center
4/23/2025 17:28,154,64,right,60,-30,down,155,65,up,24,-66,down,90,0,center
4/23/2025 17:28,59,-31,left,168,78,up,56,-34,down,59,-31,down,90,0,center
4/23/2025 17:28,169,79,right,84,-6,down,180,90,up,130,40,up,90,0,center
4/23/2025 17:28,147,57,right,101,11,up,60,-30,down,40,-50,down,90,0,center
4/23/2025 17:28,178,88,right,105,15,up,29,-61,down,45,-45,down,90,0,center
4/23/2025 17:28,4,-86,left,133,43,up,0,-90,down,154,64,up,90,0,center
4/23/2025 17:28,138,48,right,106,16,up,91,1,up,165,75,up,90,0,center
4/23/2025 17:28,18,-72,left,1,-89,down,28,-62,down,56,-34,down,90,0,center
4/23/2025 17:28,43,-47,left,48,-42,down,119,29,up,125,35,up,90,0,center
4/23/2025 17:28,80,-10,left,5,-85,down,126,36,up,169,79,up,90,0,center
4/23/2025 17:28,37,-53,left,25,-65,down,90,0,center,100,10,up,90,0,center
4/23/2025 17:28,30,-60,left,162,72,up,3,-87,down,59,-31,down,90,0,center
4/23/2025 17:28,10,-80,left,140,50,up,71,-19,down,126,36,up,90,0,center
4/23/2025 17:28,179,89,right,160,70,up,158,68,up,177,87,up,90,0,center
4/23/2025 17:28,150,60,right,83,-7,down,6,-84,down,121,31,up,90,0,center
4/23/2025 17:28,102,12,right,24,-66,down,89,-1,down,142,52,up,90,0,center
4/23/2025 17:28,114,24,right,149,59,up,109,19,up,49,-41,down,90,0,center
4/23/2025 17:28,97,7,right,69,-21,down,159,69,up,170,80,up,90,0,center
4/23/2025 17:28,105,15,right,71,-19,down,36,-54,down,0,-90,down,90,0,center
4/23/2025 17:28,70,-20,left,109,19,up,176,86,up,27,-63,down,90,0,center
4/23/2025 17:28,158,68,right,123,33,up,132,42,up,45,-45,down,90,0,center
4/23/2025 17:28,119,29,right,127,37,up,133,43,up,142,52,up,90,0,center
4/23/2025 17:28,18,-72,left,115,25,up,46,-44,down,5,-85,down,90,0,center
4/23/2025 17:28,63,-27,left,106,16,up,7,-83,down,31,-59,down,90,0,center
4/23/2025 17:28,1,-89,left,64,-26,down,110,20,up,0,-90,down,90,0,center
4/23/2025 17:28,172,82,right,19,-71,down,143,53,up,4,-86,down,90,0,center
4/23/2025 17:28,152,62,right,59,-31,down,82,-8,down,155,65,up,90,0,center
4/23/2025 17:28,62,-28,left,167,77,up,37,-53,down,59,-31,down,90,0,center
4/23/2025 17:28,142,52,right,3,-87,down,57,-33,down,163,73,up,90,0,center
4/23/2025 17:28,107,17,right,131,41,up,78,-12,down,11,-79,down,90,0,center
4/23/2025 17:28,125,35,right,86,-4,down,101,11,up,62,-28,down,90,0,center
4/23/2025 17:28,134,44,right,36,-54,down,53,-37,down,161,71,up,90,0,center
4/23/2025 17:28,105,15,right,155,65,up,135,45,up,105,15,up,90,0,center
4/23/2025 17:28,109,19,right,131,41,up,25,-65,down,159,69,up,90,0,center
4/23/2025 17:28,5,-85,left,74,-16,down,131,41,up,126,36,up,90,0,center
4/23/2025 17:28,145,55,right,41,-49,down,126,36,up,154,64,up,90,0,center
4/23/2025 17:28,88,-2,left,162,72,up,125,35,up,81,-9,down,90,0,center
4/23/2025 17:28,87,-3,left,145,55,up,164,74,up,134,44,up,90,0,center
4/23/2025 17:28,119,29,right,177,87,up,35,-55,down,36,-54,down,90,0,center
4/23/2025 17:28,22,-68,left,7,-83,down,160,70,up,28,-62,down,90,0,center
4/23/2025 17:28,144,54,right,115,25,up,54,-36,down,48,-42,down,90,0,center
4/23/2025 17:28,160,70,right,18,-72,down,72,-18,down,180,90,up,90,0,center
4/23/2025 17:28,49,-41,left,141,51,up,117,27,up,29,-61,down,90,0,center
4/23/2025 17:28,6,-84,left,175,85,up,157,67,up,8,-82,down,90,0,center
4/23/2025 17:28,12,-78,left,80,-10,down,95,5,up,169,79,up,90,0,center
4/23/2025 17:28,99,9,right,79,-11,down,68,-22,down,14,-76,down,90,0,center
4/23/2025 17:28,171,81,right,99,9,up,136,46,up,83,-7,down,90,0,center
4/23/2025 17:28,89,-1,left,3,-87,down,26,-64,down,148,58,up,90,0,center
4/23/2025 17:28,109,19,right,156,66,up,62,-28,down,22,-68,down,90,0,center
4/23/2025 17:28,46,-44,left,149,59,up,113,23,up,72,-18,down,90,0,center
4/23/2025 17:28,23,-67,left,54,-36,down,152,62,up,16,-74,down,90,0,center
4/23/2025 17:28,49,-41,left,36,-54,down,151,61,up,178,88,up,90,0,center
4/23/2025 17:28,27,-63,left,33,-57,down,69,-21,down,180,90,up,90,0,center
4/23/2025 17:28,178,88,right,89,-1,down,22,-68,down,72,-18,down,90,0,center
4/23/2025 17:28,0,-90,left,121,31,up,12,-78,down,164,74,up,90,0,center
4/23/2025 17:28,3,-87,left,167,77,up,43,-47,down,175,85,up,90,0,center
4/23/2025 17:28,56,-34,left,113,23,up,77,-13,down,164,74,up,90,0,center
4/23/2025 17:28,47,-43,left,129,39,up,179,89,up,35,-55,down,90,0,center
4/23/2025 17:28,120,30,right,138,48,up,88,-2,down,55,-35,down,90,0,center
4/23/2025 17:28,96,6,right,51,-39,down,89,-1,down,104,14,up,90,0,center
4/23/2025 17:28,72,-18,left,27,-63,down,99,9,up,70,-20,down,90,0,center
4/23/2025 17:28,97,7,right,21,-69,down,31,-59,down,110,20,up,90,0,center
4/23/2025 17:28,85,-5,left,130,40,up,93,3,up,68,-22,down,90,0,center
4/23/2025 17:28,42,-48,left,28,-62,down,145,55,up,20,-70,down,90,0,center
4/23/2025 17:28,158,68,right,93,3,up,57,-33,down,114,24,up,90,0,center
4/23/2025 17:28,115,25,right,108,18,up,120,30,up,165,75,up,90,0,center
4/23/2025 17:28,25,-65,left,124,34,up,116,26,up,3,-87,down,90,0,center
4/23/2025 17:28,132,42,right,68,-22,down,17,-73,down,100,10,up,90,0,center
4/23/2025 17:28,73,-17,left,161,71,up,18,-72,down,130,40,up,90,0,center
4/23/2025 17:28,81,-9,left,130,40,up,71,-19,down,149,59,up,90,0,center
4/23/2025 17:28,21,-69,left,151,61,up,73,-17,down,167,77,up,90,0,center
4/23/2025 17:28,164,74,right,79,-11,down,103,13,up,113,23,up,90,0,center
4/23/2025 17:28,135,45,right,153,63,up,152,62,up,139,49,up,90,0,center
4/23/2025 17:28,129,39,right,79,-11,down,44,-46,down,4,-86,down,90,0,center
4/23/2025 17:28,46,-44,left,90,0,center,121,31,up,55,-35,down,90,0,center
4/23/2025 17:28,161,71,right,59,-31,down,163,73,up,178,88,up,90,0,center
4/23/2025 17:28,31,-59,left,87,-3,down,22,-68,down,25,-65,down,90,0,center
4/23/2025 17:28,20,-70,left,66,-24,down,35,-55,down,23,-67,down,90,0,center
4/23/2025 17:28,17,-73,left,63,-27,down,4,-86,down,138,48,up,90,0,center
4/23/2025 17:28,39,-51,left,21,-69,down,148,58,up,112,22,up,90,0,center
4/23/2025 17:28,89,-1,left,70,-20,down,139,49,up,93,3,up,90,0,center
4/23/2025 17:28,29,-61,left,84,-6,down,174,84,up,152,62,up,90,0,center
4/23/2025 17:28,118,28,right,86,-4,down,51,-39,down,89,-1,down,90,0,center
4/23/2025 17:28,0,-90,left,17,-73,down,149,59,up,114,24,up,90,0,center
4/23/2025 17:28,174,84,right,164,74,up,116,26,up,107,17,up,90,0,center
4/23/2025 17:28,26,-64,left,16,-74,down,64,-26,down,153,63,up,90,0,center
4/23/2025 17:28,164,74,right,177,87,up,55,-35,down,132,42,up,90,0,center
4/23/2025 17:28,134,44,right,3,-87,down,122,32,up,167,77,up,90,0,center
4/23/2025 17:28,60,-30,left,156,66,up,39,-51,down,157,67,up,90,0,center
4/23/2025 17:28,157,67,right,157,67,up,140,50,up,85,-5,down,90,0,center
4/23/2025 17:28,25,-65,left,38,-52,down,43,-47,down,149,59,up,90,0,center
4/23/2025 17:28,152,62,right,107,17,up,33,-57,down,159,69,up,90,0,center
4/23/2025 17:28,57,-33,left,166,76,up,67,-23,down,138,48,up,90,0,center
4/23/2025 17:28,32,-58,left,102,12,up,137,47,up,44,-46,down,90,0,center
4/23/2025 17:28,81,-9,left,100,10,up,57,-33,down,155,65,up,90,0,center
4/23/2025 17:28,6,-84,left,102,12,up,169,79,up,86,-4,down,90,0,center
4/23/2025 17:28,17,-73,left,38,-52,down,113,23,up,168,78,up,90,0,center
4/23/2025 17:28,138,48,right,56,-34,down,147,57,up,10,-80,down,90,0,center
4/23/2025 17:28,146,56,right,105,15,up,44,-46,down,105,15,up,90,0,center
4/23/2025 17:28,123,33,right,4,-86,down,169,79,up,168,78,up,90,0,center
4/23/2025 17:28,70,-20,left,76,-14,down,148,58,up,138,48,up,90,0,center
4/23/2025 17:28,118,28,right,48,-42,down,14,-76,down,45,-45,down,90,0,center
4/23/2025 17:28,50,-40,left,150,60,up,38,-52,down,121,31,up,90,0,center
4/23/2025 17:28,161,71,right,103,13,up,136,46,up,13,-77,down,90,0,center
4/23/2025 17:28,63,-27,left,68,-22,down,22,-68,down,13,-77,down,90,0,center
4/23/2025 17:28,161,71,right,174,84,up,146,56,up,80,-10,down,90,0,center
4/23/2025 17:28,173,83,right,71,-19,down,124,34,up,105,15,up,90,0,center
4/23/2025 17:28,127,37,right,72,-18,down,119,29,up,123,33,up,90,0,center
4/23/2025 17:28,4,-86,left,107,17,up,55,-35,down,171,81,up,90,0,center
4/23/2025 17:28,127,37,right,71,-19,down,164,74,up,52,-38,down,90,0,center
4/23/2025 17:28,173,83,right,79,-11,down,51,-39,down,167,77,up,90,0,center
4/23/2025 17:28,104,14,right,46,-44,down,53,-37,down,20,-70,down,90,0,center
4/23/2025 17:28,139,49,right,86,-4,down,48,-42,down,32,-58,down,90,0,center
4/23/2025 17:28,148,58,right,176,86,up,148,58,up,4,-86,down,90,0,center
4/23/2025 17:28,9,-81,left,161,71,up,52,-38,down,131,41,up,90,0,center
4/23/2025 17:28,3,-87,left,27,-63,down,45,-45,down,48,-42,down,90,0,center
4/23/2025 17:28,116,26,right,147,57,up,32,-58,down,147,57,up,90,0,center
4/23/2025 17:28,100,10,right,137,47,up,30,-60,down,68,-22,down,90,0,center
4/23/2025 17:28,17,-73,left,116,26,up,26,-64,down,64,-26,down,90,0,center
4/23/2025 17:28,37,-53,left,124,34,up,177,87,up,82,-8,down,90,0,center
4/23/2025 17:28,79,-11,left,129,39,up,16,-74,down,41,-49,down,90,0,center
4/23/2025 17:28,100,10,right,27,-63,down,3,-87,down,102,12,up,90,0,center
4/23/2025 17:28,135,45,right,122,32,up,154,64,up,91,1,up,90,0,center
4/23/2025 17:28,66,-24,left,156,66,up,110,20,up,69,-21,down,90,0,center
4/23/2025 17:28,18,-72,left,25,-65,down,59,-31,down,45,-45,down,90,0,center
4/23/2025 17:28,134,44,right,118,28,up,147,57,up,93,3,up,90,0,center
4/23/2025 17:28,84,-6,left,47,-43,down,35,-55,down,49,-41,down,90,0,center
4/23/2025 17:28,81,-9,left,19,-71,down,162,72,up,33,-57,down,90,0,center
4/23/2025 17:28,32,-58,left,31,-59,down,131,41,up,91,1,up,90,0,center
4/23/2025 17:28,35,-55,left,53,-37,down,98,8,up,100,10,up,90,0,center
4/23/2025 17:28,79,-11,left,6,-84,down,45,-45,down,62,-28,down,90,0,center
4/23/2025 17:28,139,49,right,96,6,up,109,19,up,102,12,up,90,0,center
4/23/2025 17:28,69,-21,left,85,-5,down,108,18,up,1,-89,down,90,0,center
4/23/2025 17:28,5,-85,left,144,54,up,140,50,up,117,27,up,90,0,center
4/23/2025 17:28,121,31,right,31,-59,down,33,-57,down,148,58,up,90,0,center
4/23/2025 17:28,148,58,right,114,24,up,4,-86,down,60,-30,down,90,0,center
4/23/2025 17:28,17,-73,left,151,61,up,162,72,up,146,56,up,90,0,center
4/23/2025 17:28,93,3,right,39,-51,down,18,-72,down,110,20,up,90,0,center
4/23/2025 17:29,148,58,right,13,-77,down,40,-50,down,17,-73,down,90,0,center
4/23/2025 17:29,90,0,center,79,-11,down,27,-63,down,6,-84,down,90,0,center
4/23/2025 17:29,81,-9,left,149,59,up,11,-79,down,148,58,up,90,0,center
4/23/2025 17:29,4,-86,left,134,44,up,32,-58,down,148,58,up,90,0,center
4/23/2025 17:29,91,1,right,57,-33,down,42,-48,down,60,-30,down,90,0,center
4/23/2025 17:29,134,44,right,155,65,up,34,-56,down,180,90,up,90,0,center
4/23/2025 17:29,63,-27,left,140,50,up,88,-2,down,153,63,up,90,0,center
4/23/2025 17:29,91,1,right,45,-45,down,137,47,up,96,6,up,90,0,center
4/23/2025 17:29,131,41,right,46,-44,down,52,-38,down,2,-88,down,90,0,center
4/23/2025 17:29,110,20,right,60,-30,down,57,-33,down,85,-5,down,90,0,center
4/23/2025 17:29,107,17,right,108,18,up,118,28,up,138,48,up,90,0,center
4/23/2025 17:29,52,-38,left,20,-70,down,125,35,up,83,-7,down,90,0,center
4/23/2025 17:29,29,-61,left,40,-50,down,47,-43,down,163,73,up,90,0,center
4/23/2025 17:29,71,-19,left,74,-16,down,90,0,center,0,-90,down,90,0,center
4/23/2025 17:29,118,28,right,4,-86,down,117,27,up,37,-53,down,90,0,center
4/23/2025 17:29,24,-66,left,6,-84,down,62,-28,down,140,50,up,90,0,center
4/23/2025 17:29,23,-67,left,137,47,up,25,-65,down,128,38,up,90,0,center
4/23/2025 17:29,94,4,right,39,-51,down,178,88,up,69,-21,down,90,0,center
4/23/2025 17:29,83,-7,left,10,-80,down,46,-44,down,21,-69,down,90,0,center
4/23/2025 17:29,175,85,right,14,-76,down,148,58,up,101,11,up,90,0,center
4/23/2025 17:29,96,6,right,160,70,up,129,39,up,97,7,up,90,0,center
4/23/2025 17:29,30,-60,left,134,44,up,90,0,center,148,58,up,90,0,center
4/23/2025 17:29,94,4,right,81,-9,down,65,-25,down,15,-75,down,90,0,center
4/23/2025 17:29,31,-59,left,68,-22,down,86,-4,down,165,75,up,90,0,center
4/23/2025 17:29,54,-36,left,114,24,up,85,-5,down,5,-85,down,90,0,center
4/23/2025 17:29,142,52,right,84,-6,down,47,-43,down,101,11,up,90,0,center
4/23/2025 17:29,160,70,right,35,-55,down,163,73,up,76,-14,down,90,0,center
4/23/2025 17:29,79,-11,left,44,-46,down,178,88,up,75,-15,down,90,0,center
4/23/2025 17:29,25,-65,left,115,25,up,88,-2,down,5,-85,down,90,0,center
4/23/2025 17:29,163,73,right,108,18,up,29,-61,down,60,-30,down,90,0,center
4/23/2025 17:29,56,-34,left,87,-3,down,117,27,up,96,6,up,90,0,center
4/23/2025 17:29,16,-74,left,158,68,up,117,27,up,3,-87,down,90,0,center
4/23/2025 17:29,160,70,right,75,-15,down,22,-68,down,163,73,up,90,0,center
4/23/2025 17:29,135,45,right,117,27,up,90,0,center,164,74,up,90,0,center
4/23/2025 17:29,93,3,right,1,-89,down,173,83,up,1,-89,down,90,0,center
4/23/2025 17:29,47,-43,left,176,86,up,145,55,up,40,-50,down,90,0,center
4/23/2025 17:29,170,80,right,29,-61,down,25,-65,down,2,-88,down,90,0,center
4/23/2025 17:29,1,-89,left,103,13,up,108,18,up,65,-25,down,90,0,center
4/23/2025 17:29,7,-83,left,151,61,up,24,-66,down,4,-86,down,90,0,center
4/23/2025 17:29,35,-55,left,63,-27,down,89,-1,down,90,0,center,90,0,center
4/23/2025 17:29,27,-63,left,90,0,center,147,57,up,18,-72,down,90,0,center
4/23/2025 17:29,105,15,right,14,-76,down,133,43,up,4,-86,down,90,0,center
4/23/2025 17:29,24,-66,left,41,-49,down,93,3,up,46,-44,down,90,0,center
4/23/2025 17:29,32,-58,left,136,46,up,176,86,up,113,23,up,90,0,center
4/23/2025 17:29,4,-86,left,26,-64,down,62,-28,down,97,7,up,90,0,center
4/23/2025 17:29,116,26,right,16,-74,down,130,40,up,9,-81,down,90,0,center
4/23/2025 17:29,17,-73,left,76,-14,down,75,-15,down,27,-63,down,90,0,center
4/23/2025 17:29,87,-3,left,86,-4,down,130,40,up,40,-50,down,90,0,center
4/23/2025 17:29,37,-53,left,63,-27,down,19,-71,down,108,18,up,90,0,center
4/23/2025 17:29,83,-7,left,72,-18,down,72,-18,down,109,19,up,90,0,center
4/23/2025 17:29,18,-72,left,104,14,up,55,-35,down,178,88,up,90,0,center
4/23/2025 17:29,162,72,right,170,80,up,170,80,up,170,80,up,90,0,center
4/23/2025 17:29,87,-3,left,90,0,center,135,45,up,159,69,up,90,0,center
4/23/2025 17:29,41,-49,left,68,-22,down,7,-83,down,65,-25,down,90,0,center
4/23/2025 17:29,76,-14,left,24,-66,down,1,-89,down,173,83,up,90,0,center
4/23/2025 17:29,171,81,right,116,26,up,167,77,up,14,-76,down,90,0,center
4/23/2025 17:29,165,75,right,95,5,up,58,-32,down,20,-70,down,90,0,center
4/23/2025 17:29,31,-59,left,72,-18,down,169,79,up,36,-54,down,90,0,center
4/23/2025 17:29,24,-66,left,92,2,up,144,54,up,28,-62,down,90,0,center
4/23/2025 17:29,106,16,right,130,40,up,21,-69,down,63,-27,down,90,0,center
4/23/2025 17:29,142,52,right,159,69,up,123,33,up,84,-6,down,90,0,center
4/23/2025 17:29,113,23,right,8,-82,down,158,68,up,180,90,up,90,0,center
4/23/2025 17:29,32,-58,left,33,-57,down,110,20,up,117,27,up,90,0,center
4/23/2025 17:29,125,35,right,97,7,up,71,-19,down,2,-88,down,90,0,center
4/23/2025 17:29,155,65,right,159,69,up,13,-77,down,166,76,up,90,0,center
4/23/2025 17:29,83,-7,left,111,21,up,158,68,up,52,-38,down,90,0,center
4/23/2025 17:29,115,25,right,138,48,up,114,24,up,46,-44,down,90,0,center
4/23/2025 17:29,43,-47,left,95,5,up,129,39,up,4,-86,down,90,0,center
4/23/2025 17:29,97,7,right,127,37,up,133,43,up,8,-82,down,90,0,center
4/23/2025 17:29,38,-52,left,45,-45,down,0,-90,down,128,38,up,90,0,center
4/23/2025 17:29,106,16,right,40,-50,down,44,-46,down,159,69,up,90,0,center
4/23/2025 17:29,10,-80,left,107,17,up,105,15,up,124,34,up,90,0,center
4/23/2025 17:29,170,80,right,144,54,up,9,-81,down,131,41,up,90,0,center
4/23/2025 17:29,52,-38,left,13,-77,down,47,-43,down,39,-51,down,90,0,center
4/23/2025 17:29,134,44,right,22,-68,down,156,66,up,72,-18,down,90,0,center
4/23/2025 17:29,120,30,right,140,50,up,154,64,up,169,79,up,90,0,center
4/23/2025 17:29,12,-78,left,160,70,up,151,61,up,59,-31,down,90,0,center
4/23/2025 17:29,135,45,right,2,-88,down,80,-10,down,45,-45,down,90,0,center
4/23/2025 17:29,28,-62,left,68,-22,down,165,75,up,106,16,up,90,0,center
4/23/2025 17:29,70,-20,left,112,22,up,111,21,up,173,83,up,90,0,center
4/23/2025 17:29,103,13,right,118,28,up,158,68,up,121,31,up,90,0,center
4/23/2025 17:29,45,-45,left,135,45,up,172,82,up,99,9,up,90,0,center
4/23/2025 17:29,40,-50,left,118,28,up,151,61,up,132,42,up,90,0,center
4/23/2025 17:29,9,-81,left,15,-75,down,117,27,up,122,32,up,90,0,center
4/23/2025 17:29,164,74,right,174,84,up,39,-51,down,36,-54,down,90,0,center
4/23/2025 17:29,76,-14,left,134,44,up,148,58,up,111,21,up,90,0,center
4/23/2025 17:29,176,86,right,7,-83,down,89,-1,down,89,-1,down,90,0,center
4/23/2025 17:29,153,63,right,121,31,up,0,-90,down,112,22,up,90,0,center
4/23/2025 17:29,88,-2,left,59,-31,down,116,26,up,101,11,up,90,0,center
4/23/2025 17:29,85,-5,left,175,85,up,155,65,up,26,-64,down,90,0,center
4/23/2025 17:29,4,-86,left,80,-10,down,6,-84,down,59,-31,down,90,0,center
4/23/2025 17:29,3,-87,left,54,-36,down,20,-70,down,142,52,up,90,0,center
4/23/2025 17:29,115,25,right,137,47,up,83,-7,down,162,72,up,90,0,center
4/23/2025 17:29,1,-89,left,31,-59,down,136,46,up,115,25,up,90,0,center
4/23/2025 17:29,119,29,right,92,2,up,128,38,up,97,7,up,90,0,center
4/23/2025 17:29,12,-78,left,82,-8,down,164,74,up,177,87,up,90,0,center
4/23/2025 17:29,60,-30,left,25,-65,down,96,6,up,19,-71,down,90,0,center
4/23/2025 17:29,163,73,right,176,86,up,122,32,up,179,89,up,90,0,center
4/23/2025 17:29,137,47,right,98,8,up,41,-49,down,86,-4,down,90,0,center
4/23/2025 17:29,77,-13,left,66,-24,down,63,-27,down,58,-32,down,90,0,center
4/23/2025 17:29,71,-19,left,108,18,up,46,-44,down,171,81,up,90,0,center
4/23/2025 17:29,96,6,right,46,-44,down,98,8,up,72,-18,down,90,0,center
4/23/2025 17:29,6,-84,left,25,-65,down,21,-69,down,52,-38,down,90,0,center
4/23/2025 17:29,85,-5,left,120,30,up,89,-1,down,14,-76,down,90,0,center
4/23/2025 17:29,31,-59,left,41,-49,down,78,-12,down,75,-15,down,90,0,center
4/23/2025 17:29,127,37,right,54,-36,down,9,-81,down,105,15,up,90,0,center
4/23/2025 17:29,129,39,right,158,68,up,15,-75,down,90,0,center,90,0,center
4/23/2025 17:29,19,-71,left,171,81,up,0,-90,down,100,10,up,90,0,center
4/23/2025 17:29,40,-50,left,73,-17,down,90,0,center,146,56,up,90,0,center
4/23/2025 17:29,134,44,right,68,-22,down,72,-18,down,41,-49,down,90,0,center
4/23/2025 17:29,16,-74,left,4,-86,down,64,-26,down,43,-47,down,90,0,center
4/23/2025 17:29,152,62,right,152,62,up,58,-32,down,36,-54,down,90,0,center
4/23/2025 17:29,4,-86,left,80,-10,down,31,-59,down,89,-1,down,90,0,center
4/23/2025 17:29,132,42,right,4,-86,down,25,-65,down,162,72,up,90,0,center
4/23/2025 17:29,115,25,right,15,-75,down,157,67,up,83,-7,down,90,0,center
4/23/2025 17:29,81,-9,left,19,-71,down,140,50,up,16,-74,down,90,0,center
4/23/2025 17:29,164,74,right,127,37,up,56,-34,down,93,3,up,90,0,center
4/23/2025 17:29,63,-27,left,146,56,up,111,21,up,179,89,up,90,0,center
4/23/2025 17:29,121,31,right,57,-33,down,1,-89,down,59,-31,down,90,0,center
4/23/2025 17:29,76,-14,left,64,-26,down,106,16,up,132,42,up,90,0,center
4/23/2025 17:29,83,-7,left,89,-1,down,12,-78,down,130,40,up,90,0,center
4/23/2025 17:29,168,78,right,145,55,up,73,-17,down,76,-14,down,90,0,center
4/23/2025 17:29,61,-29,left,20,-70,down,138,48,up,158,68,up,90,0,center
4/23/2025 17:29,122,32,right,82,-8,down,71,-19,down,72,-18,down,90,0,center
4/23/2025 17:29,130,40,right,48,-42,down,81,-9,down,95,5,up,90,0,center
4/23/2025 17:29,38,-52,left,173,83,up,65,-25,down,52,-38,down,90,0,center
4/23/2025 17:29,142,52,right,145,55,up,104,14,up,57,-33,down,90,0,center
4/23/2025 17:29,27,-63,left,36,-54,down,33,-57,down,42,-48,down,90,0,center
4/23/2025 17:29,160,70,right,51,-39,down,101,11,up,85,-5,down,90,0,center
4/23/2025 17:29,106,16,right,131,41,up,125,35,up,70,-20,down,90,0,center
4/23/2025 17:29,3,-87,left,60,-30,down,45,-45,down,142,52,up,90,0,center
4/23/2025 17:29,106,16,right,37,-53,down,180,90,up,50,-40,down,90,0,center
4/23/2025 17:29,46,-44,left,123,33,up,73,-17,down,47,-43,down,90,0,center
4/23/2025 17:29,179,89,right,143,53,up,82,-8,down,93,3,up,90,0,center
4/23/2025 17:29,176,86,right,72,-18,down,150,60,up,18,-72,down,90,0,center
4/23/2025 17:29,119,29,right,169,79,up,162,72,up,41,-49,down,90,0,center
